pair_index,refseq_A,refseq_B,intergenic_distance,label,gene_between_id,gene_between_start,gene_between_end,gene_between_strand
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414917.2,401746,403162,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414918.4,403280,403601,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414919.1,403702,404818,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414920.1,404834,405644,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414921.2,405763,406222,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414922.1,406404,406929,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414923.1,406978,407170,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414924.1,407427,408105,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414925.1,408176,408461,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518750.1,408946,409030,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414927.1,409107,410019,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414928.2,410143,411052,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414930.3,411296,412481,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414931.1,412606,415753,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414932.1,415749,416952,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414933.1,417141,417831,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414934.1,417888,419184,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414935.1,419590,420910,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414936.1,420985,422359,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414937.2,422517,424332,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414938.1,424336,424918,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414939.1,425010,426081,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414940.1,426136,427264,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414941.1,427286,427619,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414942.1,427646,429494,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414943.1,429504,430476,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414944.1,430604,430952,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414945.1,431128,432013,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414946.4,432311,432851,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414947.1,433001,433451,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414948.1,433454,434558,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414949.1,434646,435117,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414950.1,435136,435556,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414951.1,435633,436611,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414952.1,436588,437107,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414953.2,437160,438135,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414954.1,438314,440177,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414955.1,440201,441101,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414956.1,441100,441343,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414957.1,441548,442997,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414958.4,443050,443641,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414959.1,443603,444515,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414960.2,444682,445174,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414961.4,445301,446666,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414962.1,446814,447705,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414963.1,447716,448046,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414964.1,448045,448660,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414965.1,448649,450641,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414966.1,450662,451610,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414967.1,452069,453545,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414968.4,453588,454167,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414969.4,454471,454789,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414970.1,455132,456431,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414971.1,456676,457300,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414972.1,457425,458700,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414973.1,458887,461242,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414974.1,461450,461723,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414975.1,461914,463786,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414976.1,463936,464308,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414977.1,464401,464800,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414978.1,464851,465547,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414979.1,465611,467312,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414980.2,467411,468230,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414981.4,468382,468841,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414982.1,468870,470643,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414983.1,470635,472417,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414984.1,472597,472936,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414985.1,472965,474252,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414986.1,474300,475161,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414987.3,475378,475951,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414988.1,475981,476371,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414989.1,476671,477025,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414990.2,477066,478617,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414991.4,478780,479251,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414992.1,479366,479918,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414993.1,480089,480308,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414994.1,480333,480708,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414995.1,481253,484403,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414996.1,484425,485619,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414997.1,485760,486408,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414998.1,486535,489898,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_414999.1,490109,490271,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415000.1,490284,490812,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415001.1,490881,491259,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415002.1,491411,491963,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415003.1,492091,494023,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518751.1,492091,493386,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415004.1,494075,494405,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415005.1,494404,495010,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415006.1,495119,496994,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415007.1,497174,497819,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415008.1,498054,499017,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415009.1,499013,499973,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415010.1,500124,501429,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415011.1,501561,503238,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415012.1,503475,504696,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415013.1,504913,506566,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415014.1,506602,507082,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415015.1,507285,508080,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415016.4,508217,508559,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415017.1,508874,511379,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518752.1,511167,511379,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415018.1,511640,512573,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415019.1,512575,513868,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415020.1,513992,514400,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415021.2,514400,514859,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415022.1,514855,515773,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415023.1,515918,516596,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415024.4,516582,517362,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415025.4,517424,518279,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415026.1,518339,519149,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415027.1,519138,519765,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415028.1,519732,520419,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415029.1,520415,522830,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415030.1,523260,527541,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415031.1,527580,527949,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518753.1,529644,530016,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415036.1,530131,531226,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415037.1,531294,532221,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415038.1,532450,532933,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415039.1,533010,533826,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415040.1,533915,535697,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415041.1,535709,536486,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415042.1,536585,537464,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415044.4,537632,539087,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415045.1,539146,540508,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415046.4,540564,541866,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415047.1,541887,543033,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415048.1,543260,544046,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415049.1,544056,545292,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415050.1,545313,546363,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415051.1,546679,548347,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009029994.1,548356,549616,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415053.1,549626,550442,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415054.1,550438,551332,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415055.1,551526,552594,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415056.1,552590,553100,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415057.1,553217,553940,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415058.1,553942,554437,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415059.1,554610,555996,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415060.1,556031,556553,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415061.2,556660,556873,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415062.1,556874,557741,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415063.4,558211,558754,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415064.1,558973,559666,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415065.1,559696,562300,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415066.2,562335,563319,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415067.1,563329,563845,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415068.1,563847,564480,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415069.1,564814,565978,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415072.2,566841,567141,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415073.1,567137,568004,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415075.1,568314,568647,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518754.1,568694,568844,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415076.1,568901,570428,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415077.1,570892,571444,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415078.1,571453,572251,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_001165308.1,572367,572469,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415079.1,572465,572921,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415080.1,572920,573091,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415081.1,573083,573374,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415082.1,573370,573733,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_588439.1,573729,573870,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415083.1,573955,574339,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415084.2,574736,575717,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415086.1,577397,577613,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415087.1,577612,578110,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415088.1,578106,578568,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_588440.1,578326,578509,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415089.1,578599,578893,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415090.2,579183,579594,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415091.1,579879,580086,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_001165309.1,580250,580445,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415092.1,580833,581379,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518755.1,581533,582097,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518756.1,582874,583060,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415096.1,583680,584430,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415097.1,584679,585633,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415098.1,586146,586908,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415099.1,587090,587981,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415100.1,587981,590954,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415101.1,590940,593178,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415102.1,593327,594770,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415103.1,594759,595443,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415104.1,595599,596973,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415105.1,597130,597463,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415106.1,597478,598702,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415107.1,598713,601857,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415108.1,601958,603335,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415109.1,603415,604663,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415110.1,604770,605424,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415111.1,605517,605886,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415112.1,605950,606199,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415113.1,606264,607383,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_025295.1,607835,607988,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415114.1,608064,609177,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415115.2,609458,610079,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415116.1,610253,612494,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415117.2,612736,613939,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_588441.1,613941,614160,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415118.1,614156,618038,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415119.1,618253,619387,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415120.1,619383,620199,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415121.1,620195,621188,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415122.1,621184,622189,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415123.1,622299,623550,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415124.1,623553,624510,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415125.1,624884,626060,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415126.1,626069,627680,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415127.1,627693,628551,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415128.1,628550,629297,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415129.1,629299,629713,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415130.1,629893,631999,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_588442.1,632181,632379,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415132.1,632388,633477,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415133.1,633585,634746,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415134.1,634746,635376,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415135.1,635348,636569,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415136.1,636715,637618,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415137.2,637826,638573,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415138.1,638944,639508,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415139.2,639752,641318,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415140.1,641438,641867,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415141.1,642087,643326,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518757.1,643329,643419,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415143.1,643556,643967,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415144.1,644196,645003,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415145.1,645116,646580,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415146.1,646630,647509,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415147.1,647483,648035,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415148.1,648038,649571,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415149.4,649581,650490,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415150.1,650486,650783,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415151.4,650797,651856,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415152.1,652234,653893,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415153.1,653861,654542,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415154.1,654582,655968,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415155.1,656556,657117,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415156.1,657291,657501,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415157.1,657554,657938,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415160.1,658946,659150,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415161.1,659250,660216,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415162.4,660424,661378,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415163.2,661636,662278,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415164.1,662378,662642,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415165.1,662751,663963,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415166.1,664101,665190,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415167.1,665200,666313,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415168.1,666315,668217,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415169.1,668247,668715,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415170.4,668718,669036,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415171.1,669295,669907,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415172.1,669930,670572,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415173.1,670573,671605,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415174.1,671604,672186,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415175.1,672200,674783,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415176.1,675017,675500,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415177.4,675569,676547,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415178.1,676710,677418,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415179.1,677414,678842,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415180.1,678851,679406,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415181.1,679507,680215,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415182.1,680211,681663,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415183.1,681722,683393,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415184.1,683476,684412,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415185.1,684529,685255,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415186.1,685254,685929,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415187.1,685928,686669,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415188.1,686838,687747,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415189.2,687996,688977,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415190.1,689342,690881,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415191.1,690905,691784,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415192.1,691873,692341,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415193.2,692337,693378,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415194.1,693530,694955,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415195.1,695100,696276,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415200.1,697512,699177,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415201.1,699573,700326,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415202.1,700373,701594,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415203.1,701602,702751,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415204.1,702810,703611,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415205.1,703943,705890,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415206.1,706092,707757,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415207.1,708333,709740,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415208.1,709789,710116,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415209.1,710199,710646,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_001491546.1,710638,710725,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415210.1,710934,711465,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415211.2,711604,711898,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415212.1,712037,712802,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415213.1,712986,713532,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415214.1,713557,715198,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415215.1,715411,715906,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415219.1,716945,718265,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415220.1,718261,720460,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_010051176.1,720717,720822,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415222.1,721055,721733,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415223.1,721729,724414,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415224.1,724406,724979,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415225.1,724987,727036,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415226.1,727058,728732,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_588443.1,728731,728821,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415228.1,729133,729340,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415229.1,729582,733776,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415230.1,733775,734102,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415232.1,735649,736219,1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518758.1,736444,736699,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415234.1,738091,738853,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415235.1,739000,739510,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415236.1,739506,740925,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415237.1,741074,742556,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415238.1,742826,743570,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415239.1,743592,744249,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415240.1,744242,745175,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415241.1,745164,745899,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415242.1,745934,746726,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415243.4,746722,747769,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415244.4,747920,748982,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415245.1,748978,749707,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415246.2,749721,752169,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415247.1,752228,752795,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415248.1,753184,754468,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_010051177.1,754657,754690,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,YP_009518759.1,754673,754781,-1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415249.1,755176,755566,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415250.1,755559,755907,1
245,YP_009518741.1,YP_009518770.2,1122119,0,NP_415251.1,755906,757673,1
